Charge_Capacity(Ah),Voltage(V),Cycle_Number
0.051602544159238824,3.8553956834532372,0.0
0.053928362483433065,3.8589928057553955,0.0
0.05647089689754954,3.8625899280575537,0.0
0.05926555216647039,3.866187050359712,0.0
0.06277680720033836,3.8697841726618702,0.0
0.06799196815347994,3.8733812949640285,0.0
0.07498358267645804,3.8769784172661867,0.0
0.08254927922730895,3.880575539568345,0.0
0.09032197488167179,3.8841726618705033,0.0
0.09800315845930639,3.8877697841726615,0.0
0.10544300589107003,3.89136690647482,0.0
0.11235057401201207,3.894964028776978,0.0
0.11896646931030735,3.8985611510791367,0.0
0.1250208730976116,3.902158273381295,0.0
0.13081789673566194,3.905755395683453,0.0
0.13647649468877138,3.9093525179856115,0.0
0.1417282896626222,3.9129496402877697,0.0
0.14696902112533744,3.916546762589928,0.0
0.15210607212901658,3.920143884892086,0.0
0.15721616625676818,3.9237410071942445,0.0
0.16232013512273608,3.9273381294964027,0.0
0.16747972016545382,3.930935251798561,0.0
0.17265094369010847,3.934532374100719,0.0
0.17812487952089065,3.9381294964028775,0.0
0.18378106232787003,3.9417266187050357,0.0
0.1898578622840763,3.945323741007194,0.0
0.19667513764358885,3.948920863309352,0.0
0.20399383591280323,3.9525179856115105,0.0
0.2123687321408483,3.9561151079136687,0.0
0.22322348164837683,3.959712230215827,0.0
0.2389838217732082,3.963309352517985,0.0
0.2689785538951382,3.9669064748201435,0.0
0.31871465299077234,3.9705035971223017,0.0
0.3559754806791193,3.9741007194244604,0.0
0.3816482823787426,3.977697841726618,0.0
0.4021564317170681,3.981294964028777,0.0
0.4200577864664888,3.984892086330935,0.0
0.435749713838798,3.9884892086330934,0.0
0.44991799759119816,3.9920863309352517,0.0
0.46385988301637565,3.99568345323741,0.0
0.47661756350612716,3.999280575539568,0.0
0.4888464067902288,4.002877697841726,0.0
0.5001051188540026,4.006474820143884,0.0
0.5109779095672722,4.010071942446043,0.0
0.521349091768259,4.013669064748202,0.0
0.5312140921587855,4.017266187050359,0.0
0.5409514758148461,4.020863309352517,0.0
0.5505137403054594,4.024460431654676,0.0
0.5602410984590915,4.028057553956835,0.0
0.5693491848787685,4.031654676258992,0.0
0.5785015441161391,4.035251798561151,0.0
0.5873054843662187,4.038848920863309,0.0
0.5960909545703407,4.042446043165468,0.0
0.6047334566071794,4.046043165467625,0.0
0.612934478262018,4.049640287769784,0.0
0.6205939074150348,4.053237410071942,0.0
0.6278861612921873,4.056834532374101,0.0
0.6352410114262241,4.060431654676258,0.0
0.6429044266600953,4.064028776978417,0.0
0.6505685284766731,4.067625899280575,0.0
0.6584402575416767,4.071223021582734,0.0
0.6661517082131947,4.074820143884891,0.0
0.6738074214885751,4.07841726618705,0.0
0.681209565186018,4.082014388489208,0.0
0.6884026051050686,4.085611510791367,0.0
0.6953737682410694,4.0892086330935244,0.0
0.702008722349908,4.092805755395683,0.0
0.7084543067207744,4.096402877697841,0.0
0.7176662084884826,4.1,0.0
0.001,3.6,100.0
0.001,3.6035971223021583,100.0
0.001,3.6071942446043166,100.0
0.001,3.610791366906475,100.0
0.001,3.614388489208633,100.0
0.001,3.6179856115107913,100.0
0.001,3.6215827338129496,100.0
0.001,3.625179856115108,100.0
0.001,3.628776978417266,100.0
0.001,3.6323741007194243,100.0
0.001,3.6359712230215826,100.0
0.001,3.639568345323741,100.0
0.001,3.6431654676258995,100.0
0.001,3.646762589928058,100.0
0.001,3.650359712230216,100.0
0.001,3.6539568345323743,100.0
0.0010098244954502662,3.6575539568345325,100.0
0.0011808234613100489,3.661151079136691,100.0
0.0013704222038096955,3.664748201438849,100.0
0.001574338045174577,3.6683453237410073,100.0
0.0017912877740987332,3.6719424460431656,100.0
0.002027881516594627,3.675539568345324,100.0
0.0022766497993223648,3.679136690647482,100.0
0.002545290775412406,3.6827338129496403,100.0
0.0028300145119347898,3.6863309352517986,100.0
0.0031352234130475865,3.689928057553957,100.0
0.003457535457274741,3.693525179856115,100.0
0.0037995563379540536,3.6971223021582733,100.0
0.004161294890164398,3.7007194244604316,100.0
0.004547482207024696,3.70431654676259,100.0
0.004941399188666363,3.707913669064748,100.0
0.005370697105331087,3.7115107913669063,100.0
0.005817502026327264,3.7151079136690646,100.0
0.00629559695463549,3.718705035971223,100.0
0.006776161397332922,3.722302158273381,100.0
0.007297475430374838,3.7258992805755398,100.0
0.007836126309509273,3.729496402877698,100.0
0.008412246367839517,3.7330935251798563,100.0
0.00899940114532693,3.7366906474820145,100.0
0.009612672453195845,3.7402877697841728,100.0
0.010278230441539664,3.743884892086331,100.0
0.010943755367812287,3.7474820143884893,100.0
0.011664985874880159,3.7510791366906475,100.0
0.012403217006843036,3.7546762589928058,100.0
0.013169180779700047,3.758273381294964,100.0
0.013973134541255731,3.7618705035971223,100.0
0.014783629544187592,3.7654676258992805,100.0
0.015660500322082063,3.7690647482014388,100.0
0.016579030150604565,3.772661870503597,100.0
0.017522567044641384,3.7762589928057553,100.0
0.01848809370938007,3.7798561151079135,100.0
0.019503713368662665,3.783453237410072,100.0
0.02057993987786839,3.78705035971223,100.0
0.021653693124934488,3.7906474820143883,100.0
0.02275810437455848,3.7942446043165465,100.0
0.02395114553920282,3.797841726618705,100.0
0.025187266927943184,3.801438848920863,100.0
0.026458934557649864,3.8050359712230213,100.0
0.027806692512961802,3.80863309352518,100.0
0.02912042379823634,3.8122302158273382,100.0
0.030564163950307765,3.8158273381294965,100.0
0.03205552318084062,3.8194244604316547,100.0
0.03358040760817262,3.823021582733813,100.0
0.035181705670266926,3.8266187050359712,100.0
0.0368268526591058,3.8302158273381295,100.0
0.03854243759709912,3.8338129496402877,100.0
0.04034636046164499,3.837410071942446,100.0
0.042201073811680825,3.8410071942446042,100.0
0.044177140735353816,3.8446043165467625,100.0
0.04619492327994695,3.8482014388489207,100.0
0.04834114591130087,3.851798561151079,100.0
0.05067512728312524,3.8553956834532372,100.0
0.05311142441700781,3.8589928057553955,100.0
0.05572001909689114,3.8625899280575537,100.0
0.05863755478972212,3.866187050359712,100.0
0.06203538561879277,3.8697841726618702,100.0
0.0667320966094761,3.8733812949640285,100.0
0.07278744305362822,3.8769784172661867,100.0
0.07991476131839773,3.880575539568345,100.0
0.08722956235888939,3.8841726618705033,100.0
0.0946240408800516,3.8877697841726615,100.0
0.10147112846945162,3.89136690647482,100.0
0.10808754050823895,3.894964028776978,100.0
0.11428371286896584,3.8985611510791367,100.0
0.12041277099244237,3.902158273381295,100.0
0.1261480123581633,3.905755395683453,100.0
0.1317198791724242,3.9093525179856115,100.0
0.13705163571639425,3.9129496402877697,100.0
0.14222351535815805,3.916546762589928,100.0
0.1472443495893368,3.920143884892086,100.0
0.15240727031055454,3.9237410071942445,100.0
0.1574789101068427,3.9273381294964027,100.0
0.16258496074994003,3.930935251798561,100.0
0.16786889219513282,3.934532374100719,100.0
0.1732676692477777,3.9381294964028775,100.0
0.17916621768549384,3.9417266187050357,100.0
0.1854051078902044,3.945323741007194,100.0
0.19219472204188545,3.948920863309352,100.0
0.19996970357772376,3.9525179856115105,100.0
0.20907537153865663,3.9561151079136687,100.0
0.22075706976220114,3.959712230215827,100.0
0.2380915306024418,3.963309352517985,100.0
0.2670710909820058,3.9669064748201435,100.0
0.31381787641224723,3.9705035971223017,100.0
0.3482280827212646,3.9741007194244604,100.0
0.3736712141521468,3.977697841726618,100.0
0.3937612642263585,3.981294964028777,100.0
0.4113212895259452,3.984892086330935,100.0
0.42713892459163755,3.9884892086330934,100.0
0.4415367601498709,3.9920863309352517,100.0
0.45503640303669435,3.99568345323741,100.0
0.46789170425125987,3.999280575539568,100.0
0.47992633549294395,4.002877697841726,100.0
0.49119936997746805,4.006474820143884,100.0
0.5020527596504673,4.010071942446043,100.0
0.5123349856296183,4.013669064748202,100.0
0.5222625837903184,4.017266187050359,100.0
0.5318573966343068,4.020863309352517,100.0
0.5414827119863262,4.024460431654676,100.0
0.5506138458998507,4.028057553956835,100.0
0.5599599893886557,4.031654676258992,100.0
0.5687854210879278,4.035251798561151,100.0
0.5776520240910566,4.038848920863309,100.0
0.5863126428718536,4.042446043165468,100.0
0.5949052774260949,4.046043165467625,100.0
0.6031141635595938,4.049640287769784,100.0
0.6109099345590129,4.053237410071942,100.0
0.618208986432427,4.056834532374101,100.0
0.6255037396734144,4.060431654676258,100.0
0.633147599158324,4.064028776978417,100.0
0.6408328419274051,4.067625899280575,100.0
0.6486390107459145,4.071223021582734,100.0
0.6563487745028285,4.074820143884891,100.0
0.6638916290422623,4.07841726618705,100.0
0.6712355124670739,4.082014388489208,100.0
0.6784847599676505,4.085611510791367,100.0
0.685284111181652,4.0892086330935244,100.0
0.6921437533344562,4.092805755395683,100.0
0.6985084192081212,4.096402877697841,100.0
0.7077383585118592,4.1,100.0
0.001,3.6,200.0
0.001,3.6035971223021583,200.0
0.001,3.6071942446043166,200.0
0.001,3.610791366906475,200.0
0.001,3.614388489208633,200.0
0.001,3.6179856115107913,200.0
0.001,3.6215827338129496,200.0
0.001,3.625179856115108,200.0
0.001,3.628776978417266,200.0
0.001,3.6323741007194243,200.0
0.001,3.6359712230215826,200.0
0.001,3.639568345323741,200.0
0.001,3.6431654676258995,200.0
0.001,3.646762589928058,200.0
0.001,3.650359712230216,200.0
0.001,3.6539568345323743,200.0
0.0010620699857364366,3.6575539568345325,200.0
0.0012336595670300323,3.661151079136691,200.0
0.0014264587162272342,3.664748201438849,200.0
0.0016277833353753484,3.6683453237410073,200.0
0.0018478428697980935,3.6719424460431656,200.0
0.002083557823578975,3.675539568345324,200.0
0.0023356946185342704,3.679136690647482,200.0
0.0026021566204290987,3.6827338129496403,200.0
0.0028885046655588646,3.6863309352517986,200.0
0.0031904348343676264,3.689928057553957,200.0
0.0035053287542222513,3.693525179856115,200.0
0.0038539741828594962,3.6971223021582733,200.0
0.004214983117222769,3.7007194244604316,200.0
0.004599351636144147,3.70431654676259,200.0
0.004999350743412617,3.707913669064748,200.0
0.005417443435163736,3.7115107913669063,200.0
0.00585240668273441,3.7151079136690646,200.0
0.0063221757638192945,3.718705035971223,200.0
0.006805280545415236,3.722302158273381,200.0
0.00732904586846872,3.7258992805755398,200.0
0.007862014592515874,3.729496402877698,200.0
0.008423052680305817,3.7330935251798563,200.0
0.00900611892131076,3.7366906474820145,200.0
0.009626399913117081,3.7402877697841728,200.0
0.010271829784927142,3.743884892086331,200.0
0.010948956698818482,3.7474820143884893,200.0
0.011646013216098108,3.7510791366906475,200.0
0.012358386675984684,3.7546762589928058,200.0
0.013115682728204719,3.758273381294964,200.0
0.013934863612853574,3.7618705035971223,200.0
0.014753064738405569,3.7654676258992805,200.0
0.015610963861032041,3.7690647482014388,200.0
0.016515687050669966,3.772661870503597,200.0
0.01743856258514905,3.7762589928057553,200.0
0.01840075868805426,3.7798561151079135,200.0
0.019398003813068783,3.783453237410072,200.0
0.02045997523811021,3.78705035971223,200.0
0.02152535154243589,3.7906474820143883,200.0
0.022637606574108328,3.7942446043165465,200.0
0.023810641057562993,3.797841726618705,200.0
0.02503858849280706,3.801438848920863,200.0
0.02629242163352318,3.8050359712230213,200.0
0.027595826928803784,3.80863309352518,200.0
0.028940270001861453,3.8122302158273382,200.0
0.030354722091284907,3.8158273381294965,200.0
0.03182892010383795,3.8194244604316547,200.0
0.03335393413232272,3.823021582733813,200.0
0.034906440066732644,3.8266187050359712,200.0
0.036556820582998174,3.8302158273381295,200.0
0.038269819224875136,3.8338129496402877,200.0
0.040063930036640834,3.837410071942446,200.0
0.04188956029003735,3.8410071942446042,200.0
0.04386396683176117,3.8446043165467625,200.0
0.0458783959744039,3.8482014388489207,200.0
0.04800188501232051,3.851798561151079,200.0
0.0502392554326511,3.8553956834532372,200.0
0.052660652684738365,3.8589928057553955,200.0
0.055280364995248674,3.8625899280575537,200.0
0.058104280760705736,3.866187050359712,200.0
0.061410143486274174,3.8697841726618702,200.0
0.06573905846876943,3.8733812949640285,200.0
0.0714031779182405,3.8769784172661867,200.0
0.07813966106904469,3.880575539568345,200.0
0.08536104152350049,3.8841726618705033,200.0
0.09248158103664729,3.8877697841726615,200.0
0.09938752701986502,3.89136690647482,200.0
0.10598383711155317,3.894964028776978,200.0
0.11231536474545295,3.8985611510791367,200.0
0.11836584682790337,3.902158273381295,200.0
0.12404452104174928,3.905755395683453,200.0
0.1294923985863064,3.9093525179856115,200.0
0.1348714383607895,3.9129496402877697,200.0
0.1399613460059733,3.916546762589928,200.0
0.14498694013458185,3.920143884892086,200.0
0.15002263825514472,3.9237410071942445,200.0
0.15507784467390665,3.9273381294964027,200.0
0.1600919240552834,3.930935251798561,200.0
0.16536705936255164,3.934532374100719,200.0
0.17088823704189332,3.9381294964028775,200.0
0.17656708957328704,3.9417266187050357,200.0
0.1828537857703249,3.945323741007194,200.0
0.1899348481369169,3.948920863309352,200.0
0.19769559925746252,3.9525179856115105,200.0
0.20684117759035808,3.9561151079136687,200.0
0.2188113911443651,3.959712230215827,200.0
0.2366876181023995,3.963309352517985,200.0
0.2653522533996545,3.9669064748201435,200.0
0.30997121169813274,3.9705035971223017,200.0
0.3450653258523257,3.9741007194244604,200.0
0.3695022996545409,3.977697841726618,200.0
0.3894330219855017,3.981294964028777,200.0
0.40705292710734253,3.984892086330935,200.0
0.42283454106248747,3.9884892086330934,200.0
0.43731654122455,3.9920863309352517,200.0
0.45053094881674943,3.99568345323741,200.0
0.46339426295064806,3.999280575539568,200.0
0.4754242829315045,4.002877697841726,200.0
0.4866663685308238,4.006474820143884,200.0
0.49755615092505956,4.010071942446043,200.0
0.5077766364331874,4.013669064748202,200.0
0.517764327939289,4.017266187050359,200.0
0.5273884870583724,4.020863309352517,200.0
0.5365719152126925,4.024460431654676,200.0
0.5458755058508022,4.028057553956835,200.0
0.5548875593643261,4.031654676258992,200.0
0.563894408787308,4.035251798561151,200.0
0.572701253389902,4.038848920863309,200.0
0.5811966658667027,4.042446043165468,200.0
0.5898304846394516,4.046043165467625,200.0
0.5981291252478135,4.049640287769784,200.0
0.6057125108532416,4.053237410071942,200.0
0.6131661793481917,4.056834532374101,200.0
0.6204717790994557,4.060431654676258,200.0
0.6279711342232182,4.064028776978417,200.0
0.635809617666269,4.067625899280575,200.0
0.6434146838831537,4.071223021582734,200.0
0.6511662533273795,4.074820143884891,200.0
0.6587424082748417,4.07841726618705,200.0
0.6661198957683543,4.082014388489208,200.0
0.67332115494374,4.085611510791367,200.0
0.6802084055299902,4.0892086330935244,200.0
0.6869199194167087,4.092805755395683,200.0
0.6933856090607519,4.096402877697841,200.0
0.7025016698576386,4.1,200.0
0.001,3.6,300.0
0.001,3.6035971223021583,300.0
0.001,3.6071942446043166,300.0
0.001,3.610791366906475,300.0
0.001,3.614388489208633,300.0
0.001,3.6179856115107913,300.0
0.001,3.6215827338129496,300.0
0.001,3.625179856115108,300.0
0.001,3.628776978417266,300.0
0.001,3.6323741007194243,300.0
0.001,3.6359712230215826,300.0
0.001,3.639568345323741,300.0
0.001,3.6431654676258995,300.0
0.001,3.646762589928058,300.0
0.001,3.650359712230216,300.0
0.001,3.6539568345323743,300.0
0.001132159635725785,3.6575539568345325,300.0
0.0013127051656356874,3.661151079136691,300.0
0.0015088546519861537,3.664748201438849,300.0
0.0017169296636574886,3.6683453237410073,300.0
0.0019377389095226417,3.6719424460431656,300.0
0.0021827635423753754,3.675539568345324,300.0
0.0024324082848423663,3.679136690647482,300.0
0.0026999374908389722,3.6827338129496403,300.0
0.0029949414454788392,3.6863309352517986,300.0
0.003306004796706076,3.689928057553957,300.0
0.003629979708871031,3.693525179856115,300.0
0.003975171383407658,3.6971223021582733,300.0
0.004341497223750097,3.7007194244604316,300.0
0.004722746064909813,3.70431654676259,300.0
0.005142762924437666,3.707913669064748,300.0
0.005562226908773509,3.7115107913669063,300.0
0.006007231285641407,3.7151079136690646,300.0
0.006480734524926142,3.718705035971223,300.0
0.006984984467232524,3.722302158273381,300.0
0.007487499106382459,3.7258992805755398,300.0
0.008046752068238341,3.729496402877698,300.0
0.008605601376751901,3.7330935251798563,300.0
0.009188188575477523,3.7366906474820145,300.0
0.009805154383292174,3.7402877697841728,300.0
0.010459945120501152,3.743884892086331,300.0
0.011139145706637875,3.7474820143884893,300.0
0.01184108963641978,3.7510791366906475,300.0
0.012572188434573504,3.7546762589928058,300.0
0.01332597439723608,3.758273381294964,300.0
0.014131259860542708,3.7618705035971223,300.0
0.014963596443951847,3.7654676258992805,300.0
0.015809258200615368,3.7690647482014388,300.0
0.016725471425244554,3.772661870503597,300.0
0.01763601903244097,3.7762589928057553,300.0
0.018602739041542766,3.7798561151079135,300.0
0.019589303879312365,3.783453237410072,300.0
0.020647041124136394,3.78705035971223,300.0
0.02172602204803513,3.7906474820143883,300.0
0.022849134941118548,3.7942446043165465,300.0
0.02400370019810585,3.797841726618705,300.0
0.02523213002226036,3.801438848920863,300.0
0.026452986302010994,3.8050359712230213,300.0
0.02778212405127719,3.80863309352518,300.0
0.02915117688988943,3.8122302158273382,300.0
0.030540586057855375,3.8158273381294965,300.0
0.03200333537478197,3.8194244604316547,300.0
0.03348013949881495,3.823021582733813,300.0
0.035052207264928546,3.8266187050359712,300.0
0.03667524524395411,3.8302158273381295,300.0
0.03837690805475194,3.8338129496402877,300.0
0.04015693187236421,3.837410071942446,300.0
0.041953801002624067,3.8410071942446042,300.0
0.043860542983805505,3.8446043165467625,300.0
0.04589904599183063,3.8482014388489207,300.0
0.04797705783536756,3.851798561151079,300.0
0.05019992559185533,3.8553956834532372,300.0
0.05256594926287472,3.8589928057553955,300.0
0.05507258808138426,3.8625899280575537,300.0
0.0578910752112621,3.866187050359712,300.0
0.06101938660905684,3.8697841726618702,300.0
0.06492670152813391,3.8733812949640285,300.0
0.07020928147456351,3.8769784172661867,300.0
0.07680864158945855,3.880575539568345,300.0
0.08381940364934827,3.8841726618705033,300.0
0.0909593942608871,3.8877697841726615,300.0
0.09799498162848425,3.89136690647482,300.0
0.1046381342836298,3.894964028776978,300.0
0.1109067201572285,3.8985611510791367,300.0
0.1168858577208926,3.902158273381295,300.0
0.12261975852021065,3.905755395683453,300.0
0.1280588534939756,3.9093525179856115,300.0
0.13319993750196474,3.9129496402877697,300.0
0.13843910783099372,3.916546762589928,300.0
0.14347407897066522,3.920143884892086,300.0
0.14833749041749736,3.9237410071942445,300.0
0.15335402698203052,3.9273381294964027,300.0
0.15839108233462304,3.930935251798561,300.0
0.1635797007609998,3.934532374100719,300.0
0.16911270597672579,3.9381294964028775,300.0
0.17490299886202385,3.9417266187050357,300.0
0.1812449840387238,3.945323741007194,300.0
0.1882745770939263,3.948920863309352,300.0
0.1961867908188556,3.9525179856115105,300.0
0.20549531774720534,3.9561151079136687,300.0
0.21758791657811596,3.959712230215827,300.0
0.2357259396171156,3.963309352517985,300.0
0.26310476099325847,3.9669064748201435,300.0
0.3064507593088389,3.9705035971223017,300.0
0.34162252411249083,3.9741007194244604,300.0
0.3664851474566785,3.977697841726618,300.0
0.3868127203667085,3.981294964028777,300.0
0.4035621128929469,3.984892086330935,300.0
0.4195476041990142,3.9884892086330934,300.0
0.43412661338190667,3.9920863309352517,300.0
0.4474567549840953,3.99568345323741,300.0
0.4607200565401966,3.999280575539568,300.0
0.47238220024804106,4.002877697841726,300.0
0.48405684326864623,4.006474820143884,300.0
0.4947370582931336,4.010071942446043,300.0
0.5051288589529773,4.013669064748202,300.0
0.5148523651331127,4.017266187050359,300.0
0.5243350553783632,4.020863309352517,300.0
0.5336901466773936,4.024460431654676,300.0
0.5428020721445223,4.028057553956835,300.0
0.5519399546010252,4.031654676258992,300.0
0.5605800583370254,4.035251798561151,300.0
0.569406229640534,4.038848920863309,300.0
0.578237818921687,4.042446043165468,300.0
0.586709953228191,4.046043165467625,300.0
0.59497697700897,4.049640287769784,300.0
0.6025601966008732,4.053237410071942,300.0
0.6100667423166877,4.056834532374101,300.0
0.6173601314730188,4.060431654676258,300.0
0.6249430309270254,4.064028776978417,300.0
0.6326813428076169,4.067625899280575,300.0
0.6405082958357472,4.071223021582734,300.0
0.6481773457970871,4.074820143884891,300.0
0.6558851175548194,4.07841726618705,300.0
0.6630771891794917,4.082014388489208,300.0
0.6705398864834596,4.085611510791367,300.0
0.6774882175544745,4.0892086330935244,300.0
0.6839783797710116,4.092805755395683,300.0
0.690411384557169,4.096402877697841,300.0
0.699584397175535,4.1,300.0
0.001,3.6,400.0
0.001,3.6035971223021583,400.0
0.001,3.6071942446043166,400.0
0.001,3.610791366906475,400.0
0.001,3.614388489208633,400.0
0.001,3.6179856115107913,400.0
0.001,3.6215827338129496,400.0
0.001,3.625179856115108,400.0
0.001,3.628776978417266,400.0
0.001,3.6323741007194243,400.0
0.001,3.6359712230215826,400.0
0.001,3.639568345323741,400.0
0.001,3.6431654676258995,400.0
0.001,3.646762589928058,400.0
0.001,3.650359712230216,400.0
0.001,3.6539568345323743,400.0
0.0011049915971646773,3.6575539568345325,400.0
0.001280586167006581,3.661151079136691,400.0
0.0014658836614505346,3.664748201438849,400.0
0.0016692849084705384,3.6683453237410073,400.0
0.001894569371301953,3.6719424460431656,400.0
0.0021207469855612834,3.675539568345324,400.0
0.002368451296892424,3.679136690647482,400.0
0.0026354716911565885,3.6827338129496403,400.0
0.002913694330807044,3.6863309352517986,400.0
0.0032169683599960596,3.689928057553957,400.0
0.003525359500754202,3.693525179856115,400.0
0.0038649677189917134,3.6971223021582733,400.0
0.0042245706268282035,3.7007194244604316,400.0
0.004597554669691283,3.70431654676259,400.0
0.004993878739029355,3.707913669064748,400.0
0.005416380807209131,3.7115107913669063,400.0
0.005844693724766872,3.7151079136690646,400.0
0.006301177169740742,3.718705035971223,400.0
0.006785367729910873,3.722302158273381,400.0
0.007291139507021745,3.7258992805755398,400.0
0.00781742336641902,3.729496402877698,400.0
0.008376798538901267,3.7330935251798563,400.0
0.00895741247382205,3.7366906474820145,400.0
0.009552416508811539,3.7402877697841728,400.0
0.01019461547554955,3.743884892086331,400.0
0.010846400834618184,3.7474820143884893,400.0
0.011535188556266783,3.7510791366906475,400.0
0.012260624081618795,3.7546762589928058,400.0
0.013015253927947336,3.758273381294964,400.0
0.01380847524661522,3.7618705035971223,400.0
0.014603002543679976,3.7654676258992805,400.0
0.015440095589724106,3.7690647482014388,400.0
0.0163306350731774,3.772661870503597,400.0
0.01724048521517321,3.7762589928057553,400.0
0.018180507406787137,3.7798561151079135,400.0
0.01917372770020214,3.783453237410072,400.0
0.02019915642377839,3.78705035971223,400.0
0.021252889951546252,3.7906474820143883,400.0
0.022339732283806195,3.7942446043165465,400.0
0.023509076160480712,3.797841726618705,400.0
0.024726386190253073,3.801438848920863,400.0
0.025945411408157038,3.8050359712230213,400.0
0.027231356034492782,3.80863309352518,400.0
0.028539643902082572,3.8122302158273382,400.0
0.02993167903457559,3.8158273381294965,400.0
0.03135758046277921,3.8194244604316547,400.0
0.03286068122020116,3.823021582733813,400.0
0.034410842041761106,3.8266187050359712,400.0
0.0360013431519394,3.8302158273381295,400.0
0.037699787027799046,3.8338129496402877,400.0
0.03942748338750327,3.837410071942446,400.0
0.0412386351156545,3.8410071942446042,400.0
0.04312770808588136,3.8446043165467625,400.0
0.045116608881069865,3.8482014388489207,400.0
0.04721221722624366,3.851798561151079,400.0
0.04939690008572527,3.8553956834532372,400.0
0.05168188042672563,3.8589928057553955,400.0
0.05422758011530937,3.8625899280575537,400.0
0.05693009935444199,3.866187050359712,400.0
0.05996927095824093,3.8697841726618702,400.0
0.06363401571250764,3.8733812949640285,400.0
0.06845280073703089,3.8769784172661867,400.0
0.07460823522900917,3.880575539568345,400.0
0.08139891190912361,3.8841726618705033,400.0
0.08851868085384246,3.8877697841726615,400.0
0.09515457708188593,3.89136690647482,400.0
0.10184341708121879,3.894964028776978,400.0
0.10810437011446616,3.8985611510791367,400.0
0.11412641210232265,3.902158273381295,400.0
0.11970899586213697,3.905755395683453,400.0
0.1251632799293036,3.9093525179856115,400.0
0.1304775237198939,3.9129496402877697,400.0
0.13558119743521888,3.916546762589928,400.0
0.14051440357505912,3.920143884892086,400.0
0.14552071859127924,3.9237410071942445,400.0
0.15051017596760302,3.9273381294964027,400.0
0.15553340094050339,3.930935251798561,400.0
0.16075042142314322,3.934532374100719,400.0
0.16621698333611368,3.9381294964028775,400.0
0.17199129830516463,3.9417266187050357,400.0
0.17840607171255357,3.945323741007194,400.0
0.18526802136681667,3.948920863309352,400.0
0.1935137548395063,3.9525179856115105,400.0
0.20298199902661967,3.9561151079136687,400.0
0.2154763615361743,3.959712230215827,400.0
0.23398364849475797,3.963309352517985,400.0
0.25974063276382736,3.9669064748201435,400.0
0.30103638376726227,3.9705035971223017,400.0
0.3363449323925465,3.9741007194244604,400.0
0.36179118821750783,3.977697841726618,400.0
0.3819613949706054,3.981294964028777,400.0
0.3992912055085997,3.984892086330935,400.0
