Charge_Capacity(Ah),Voltage(V),Cycle_Number
0.05217728379616534,3.8589928057553955,0.0
0.05459480166608173,3.8625899280575537,0.0
0.05721966582887797,3.866187050359712,0.0
0.06014363191372374,3.8697841726618702,0.0
0.06415137411208842,3.8733812949640285,0.0
0.07036267635119278,3.8769784172661867,0.0
0.07777753938171765,3.880575539568345,0.0
0.08552179198723243,3.8841726618705033,0.0
0.09321390641679002,3.8877697841726615,0.0
0.1006775961643974,3.89136690647482,0.0
0.10797292979871186,3.894964028776978,0.0
0.11458235534171464,3.8985611510791367,0.0
0.12095926226937392,3.902158273381295,0.0
0.1269039681004756,3.905755395683453,0.0
0.13270972254041413,3.9093525179856115,0.0
0.13798471819184213,3.9129496402877697,0.0
0.14334107133477117,3.916546762589928,0.0
0.14840735835935542,3.920143884892086,0.0
0.15361995712660031,3.9237410071942445,0.0
0.15854245960980312,3.9273381294964027,0.0
0.16372533751171348,3.930935251798561,0.0
0.1689351348006506,3.934532374100719,0.0
0.1743234547358599,3.9381294964028775,0.0
0.17986277361474162,3.9417266187050357,0.0
0.18587796356714978,3.945323741007194,0.0
0.1924255228095847,3.948920863309352,0.0
0.19982491033537855,3.9525179856115105,0.0
0.208108134101664,3.9561151079136687,0.0
0.21838001091058945,3.959712230215827,0.0
0.23253020821689455,3.963309352517985,0.0
0.2576892580620846,3.9669064748201435,0.0
0.30625774476569373,3.9705035971223017,0.0
0.34654191166162795,3.9741007194244604,0.0
0.3748904201517012,3.977697841726618,0.0
0.39654609347023,3.981294964028777,0.0
0.4146287762459333,3.984892086330935,0.0
0.43128712373966327,3.9884892086330934,0.0
0.44580082310350155,3.9920863309352517,0.0
0.45973998514129233,3.99568345323741,0.0
0.47227371324638884,3.999280575539568,0.0
0.484665262003612,4.002877697841726,0.0
0.49613586746937155,4.006474820143884,0.0
0.5070936799955627,4.010071942446043,0.0
0.5177499938955599,4.013669064748202,0.0
0.5282533102583958,4.017266187050359,0.0
0.5381672472103445,4.020863309352517,0.0
0.5479833247555099,4.024460431654676,0.0
0.5576543042152327,4.028057553956835,0.0
0.5669694393259571,4.031654676258992,0.0
0.5762780566528029,4.035251798561151,0.0
0.5850870045026786,4.038848920863309,0.0
0.5940093108637556,4.042446043165468,0.0
0.6028447809874734,4.046043165467625,0.0
0.6110297821041963,4.049640287769784,0.0
0.618720724515728,4.053237410071942,0.0
0.6260366615282792,4.056834532374101,0.0
0.6333025950840164,4.060431654676258,0.0
0.6407105001384957,4.064028776978417,0.0
0.6487019609255837,4.067625899280575,0.0
0.6565444228981633,4.071223021582734,0.0
0.6641446395036192,4.074820143884891,0.0
0.6717043773576851,4.07841726618705,0.0
0.67915819607364,4.082014388489208,0.0
0.6865009304944428,4.085611510791367,0.0
0.6935213091308369,4.0892086330935244,0.0
0.7001909869636513,4.092805755395683,0.0
0.7066953418673924,4.096402877697841,0.0
0.7160370141170177,4.1,0.0
0.001,3.6,100.0
0.001,3.6035971223021583,100.0
0.001,3.6071942446043166,100.0
0.001,3.610791366906475,100.0
0.001,3.614388489208633,100.0
0.001,3.6179856115107913,100.0
0.001,3.6215827338129496,100.0
0.001,3.625179856115108,100.0
0.001,3.628776978417266,100.0
0.001,3.6323741007194243,100.0
0.001,3.6359712230215826,100.0
0.001,3.639568345323741,100.0
0.001,3.6431654676258995,100.0
0.001,3.646762589928058,100.0
0.001,3.650359712230216,100.0
0.001,3.6539568345323743,100.0
0.001,3.6575539568345325,100.0
0.0010502226213062265,3.661151079136691,100.0
0.0012218280249686128,3.664748201438849,100.0
0.0014123161022761607,3.6683453237410073,100.0
0.0016124208948157025,3.6719424460431656,100.0
0.0018276406818689057,3.675539568345324,100.0
0.0020611074278927247,3.679136690647482,100.0
0.002303774931684427,3.6827338129496403,100.0
0.0025695928266588662,3.6863309352517986,100.0
0.0028540952082141643,3.689928057553957,100.0
0.003155070971516972,3.693525179856115,100.0
0.003476627134687812,3.6971223021582733,100.0
0.003816750615456533,3.7007194244604316,100.0
0.004171233247782288,3.70431654676259,100.0
0.004547165017399871,3.707913669064748,100.0
0.004949781648288778,3.7115107913669063,100.0
0.005367493964163842,3.7151079136690646,100.0
0.00581389866919556,3.718705035971223,100.0
0.006280614192648974,3.722302158273381,100.0
0.0067713422697212085,3.7258992805755398,100.0
0.007282323404230537,3.729496402877698,100.0
0.007827372141714826,3.7330935251798563,100.0
0.008387720957483363,3.7366906474820145,100.0
0.00897412100301054,3.7402877697841728,100.0
0.009608410577683735,3.743884892086331,100.0
0.010254410201147816,3.7474820143884893,100.0
0.01093981835226237,3.7510791366906475,100.0
0.01165503169048952,3.7546762589928058,100.0
0.012380663573292351,3.758273381294964,100.0
0.013144778868086753,3.7618705035971223,100.0
0.013955141319036732,3.7654676258992805,100.0
0.014804753421077054,3.7690647482014388,100.0
0.015689855707181396,3.772661870503597,100.0
0.016581512457591426,3.7762589928057553,100.0
0.017557546776062374,3.7798561151079135,100.0
0.018521521982742754,3.783453237410072,100.0
0.01954871748151413,3.78705035971223,100.0
0.020624717812868718,3.7906474820143883,100.0
0.021746100289705833,3.7942446043165465,100.0
0.022880059384384914,3.797841726618705,100.0
0.02410727457702229,3.801438848920863,100.0
0.025322251026944975,3.8050359712230213,100.0
0.02664396224960088,3.80863309352518,100.0
0.027987058925442763,3.8122302158273382,100.0
0.029370445118493117,3.8158273381294965,100.0
0.030828227757260535,3.8194244604316547,100.0
0.03235682087846925,3.823021582733813,100.0
0.03390759845244557,3.8266187050359712,100.0
0.03551086490578268,3.8302158273381295,100.0
0.03724016319269178,3.8338129496402877,100.0
0.03899986881202072,3.837410071942446,100.0
0.04087852413376756,3.8410071942446042,100.0
0.042807051083813386,3.8446043165467625,100.0
0.04487597563342947,3.8482014388489207,100.0
0.04699058575411523,3.851798561151079,100.0
0.04922003751637446,3.8553956834532372,100.0
0.05160983101649302,3.8589928057553955,100.0
0.05419349585770665,3.8625899280575537,100.0
0.056999907149978456,3.866187050359712,100.0
0.06019166274803452,3.8697841726618702,100.0
0.06435241275677918,3.8733812949640285,100.0
0.07010662174228065,3.8769784172661867,100.0
0.07681888855136217,3.880575539568345,100.0
0.084066478691947,3.8841726618705033,100.0
0.09144588640597198,3.8877697841726615,100.0
0.09833435625223641,3.89136690647482,100.0
0.10521651849671547,3.894964028776978,100.0
0.11162619595623105,3.8985611510791367,100.0
0.1176912306497303,3.902158273381295,100.0
0.12350844058159172,3.905755395683453,100.0
0.12917170801784328,3.9093525179856115,100.0
0.13450212199141637,3.9129496402877697,100.0
0.13972199459900753,3.916546762589928,100.0
0.1447570222391756,3.920143884892086,100.0
0.14990632699690204,3.9237410071942445,100.0
0.1549577803745059,3.9273381294964027,100.0
0.16021772349172428,3.930935251798561,100.0
0.16537333649561506,3.934532374100719,100.0
0.17085512689101948,3.9381294964028775,100.0
0.17651548647019982,3.9417266187050357,100.0
0.182680238005458,3.945323741007194,100.0
0.18959604354223025,3.948920863309352,100.0
0.1971996194175002,3.9525179856115105,100.0
0.20610439470703326,3.9561151079136687,100.0
0.21735402205305623,3.959712230215827,100.0
0.23351384004241213,3.963309352517985,100.0
0.26088273649190014,3.9669064748201435,100.0
0.30802891692758,3.9705035971223017,100.0
0.3445054877555295,3.9741007194244604,100.0
0.3703634123721148,3.977697841726618,100.0
0.391242641607919,3.981294964028777,100.0
0.4091106151938198,3.984892086330935,100.0
0.424548440324932,3.9884892086330934,100.0
0.43935297844379084,3.9920863309352517,100.0
0.45304481485390785,3.99568345323741,100.0
0.4657877901538814,3.999280575539568,100.0
0.47770917894241044,4.002877697841726,100.0
0.4891389584646922,4.006474820143884,100.0
0.5000385689116591,4.010071942446043,100.0
0.5104166255400859,4.013669064748202,100.0
0.5204593592509095,4.017266187050359,100.0
0.5302793214662542,4.020863309352517,100.0
0.5400943088285799,4.024460431654676,100.0
0.5495277361469265,4.028057553956835,100.0
0.5589096001485638,4.031654676258992,100.0
0.5679568340431043,4.035251798561151,100.0
0.5766915099200612,4.038848920863309,100.0
0.5855797618623108,4.042446043165468,100.0
0.5942802217677686,4.046043165467625,100.0
0.6024273351767112,4.049640287769784,100.0
0.6101807958386345,4.053237410071942,100.0
0.6173960578082626,4.056834532374101,100.0
0.6246797255826971,4.060431654676258,100.0
0.6321390468367837,4.064028776978417,100.0
0.6398316037352448,4.067625899280575,100.0
0.6476958865388998,4.071223021582734,100.0
0.6552097272792411,4.074820143884891,100.0
0.6628154966811152,4.07841726618705,100.0
0.6702382650126514,4.082014388489208,100.0
0.6774240785821686,4.085611510791367,100.0
0.6844061862909108,4.0892086330935244,100.0
0.691068359422668,4.092805755395683,100.0
0.6974696635278883,4.096402877697841,100.0
0.7068835429539907,4.1,100.0
0.001,3.6,200.0
0.001,3.6035971223021583,200.0
0.001,3.6071942446043166,200.0
0.001,3.610791366906475,200.0
0.001,3.614388489208633,200.0
0.001,3.6179856115107913,200.0
0.001,3.6215827338129496,200.0
0.001,3.625179856115108,200.0
0.001,3.628776978417266,200.0
0.001,3.6323741007194243,200.0
0.001,3.6359712230215826,200.0
0.001,3.639568345323741,200.0
0.001,3.6431654676258995,200.0
0.001,3.646762589928058,200.0
0.001,3.650359712230216,200.0
0.001,3.6539568345323743,200.0
0.001,3.6575539568345325,200.0
0.0010888221244232668,3.661151079136691,200.0
0.00125924562020846,3.664748201438849,200.0
0.0014435729294107265,3.6683453237410073,200.0
0.0016458288612445813,3.6719424460431656,200.0
0.001863306330952296,3.675539568345324,200.0
0.002090787072005257,3.679136690647482,200.0
0.002338950428401901,3.6827338129496403,200.0
0.0026009820027318915,3.6863309352517986,200.0
0.002883032395666507,3.689928057553957,200.0
0.0031856630594560434,3.693525179856115,200.0
0.0035005571584936774,3.6971223021582733,200.0
0.003835839329991985,3.7007194244604316,200.0
0.004190725730466708,3.70431654676259,200.0
0.004564065446536545,3.707913669064748,200.0
0.004966722196509535,3.7115107913669063,200.0
0.00538323339792643,3.7151079136690646,200.0
0.005821493863064116,3.718705035971223,200.0
0.00627553296843537,3.722302158273381,200.0
0.006779766742757877,3.7258992805755398,200.0
0.00727556593396974,3.729496402877698,200.0
0.007822819776820944,3.7330935251798563,200.0
0.008377023767324633,3.7366906474820145,200.0
0.008967899768703892,3.7402877697841728,200.0
0.009571087034914978,3.743884892086331,200.0
0.010224075304282066,3.7474820143884893,200.0
0.010897734210791918,3.7510791366906475,200.0
0.011608101396865791,3.7546762589928058,200.0
0.012329464138800615,3.758273381294964,200.0
0.013111196766147566,3.7618705035971223,200.0
0.013911269238969546,3.7654676258992805,200.0
0.014747048244405415,3.7690647482014388,200.0
0.015612249730738655,3.772661870503597,200.0
0.016501446218766886,3.7762589928057553,200.0
0.017445755530938717,3.7798561151079135,200.0
0.018443139573741062,3.783453237410072,200.0
0.019462061032237653,3.78705035971223,200.0
0.020524282729418065,3.7906474820143883,200.0
0.021613817204549867,3.7942446043165465,200.0
0.02275726666226839,3.797841726618705,200.0
0.02396350604938915,3.801438848920863,200.0
0.02519066254045534,3.8050359712230213,200.0
0.026476394836732715,3.80863309352518,200.0
0.02782233614104353,3.8122302158273382,200.0
0.0292182502339408,3.8158273381294965,200.0
0.03066561204426061,3.8194244604316547,200.0
0.03215283694563493,3.823021582733813,200.0
0.03374497620291469,3.8266187050359712,200.0
0.0353486529310497,3.8302158273381295,200.0
0.03705113503275249,3.8338129496402877,200.0
0.038810014505714134,3.837410071942446,200.0
0.040636747495105104,3.8410071942446042,200.0
0.04256156741138406,3.8446043165467625,200.0
0.04458748380071441,3.8482014388489207,200.0
0.04669774752081118,3.851798561151079,200.0
0.04895674674827098,3.8553956834532372,200.0
0.05133621801993062,3.8589928057553955,200.0
0.05385830719964492,3.8625899280575537,200.0
0.05664195684951779,3.866187050359712,200.0
0.05979165167111344,3.8697841726618702,200.0
0.06374518337758206,3.8733812949640285,200.0
0.06898008799824937,3.8769784172661867,200.0
0.07560102508384699,3.880575539568345,200.0
0.08267167213981833,3.8841726618705033,200.0
0.08980374208880378,3.8877697841726615,200.0
0.09683346554943766,3.89136690647482,200.0
0.10353839117234127,3.894964028776978,200.0
0.10995714843761767,3.8985611510791367,200.0
0.1159490260680428,3.902158273381295,200.0
0.12157819154524825,3.905755395683453,200.0
0.12712101837254355,3.9093525179856115,200.0
0.13244275198099387,3.9129496402877697,200.0
0.13770358441514974,3.916546762589928,200.0
0.142825230613832,3.920143884892086,200.0
0.1478519294064948,3.9237410071942445,200.0
0.15285106133628756,3.9273381294964027,200.0
0.15805122214706654,3.930935251798561,200.0
0.16318333778166708,3.934532374100719,200.0
0.16860776927274085,3.9381294964028775,200.0
0.17448892121414714,3.9417266187050357,200.0
0.1807522091451425,3.945323741007194,200.0
0.1877869443300312,3.948920863309352,200.0
0.19541041727298547,3.9525179856115105,200.0
0.20455963467982827,3.9561151079136687,200.0
0.216102740648722,3.959712230215827,200.0
0.2332201983780416,3.963309352517985,200.0
0.2613153720198457,3.9669064748201435,200.0
0.30600961511647895,3.9705035971223017,200.0
0.3419956520262813,3.9741007194244604,200.0
0.36753270832029755,3.977697841726618,200.0
0.3879507949952067,3.981294964028777,200.0
0.4052903291210328,3.984892086330935,200.0
0.42102301201657183,3.9884892086330934,200.0
0.43546629204288423,3.9920863309352517,200.0
0.44898171897751254,3.99568345323741,200.0
0.46177324084156235,3.999280575539568,200.0
0.47384119176662126,4.002877697841726,200.0
0.48523636329428993,4.006474820143884,200.0
0.49599495880738426,4.010071942446043,200.0
0.5063997208477217,4.013669064748202,200.0
0.5164034495277299,4.017266187050359,200.0
0.526015023313804,4.020863309352517,200.0
0.5357412073526694,4.024460431654676,200.0
0.5449541685966186,4.028057553956835,200.0
0.5542883819274305,4.031654676258992,200.0
0.5633002787157515,4.035251798561151,200.0
0.5721156882202865,4.038848920863309,200.0
0.5808806449888234,4.042446043165468,200.0
0.5895731274567173,4.046043165467625,200.0
0.5976819896284598,4.049640287769784,200.0
0.6053344699116461,4.053237410071942,200.0
0.6126508373224303,4.056834532374101,200.0
0.6198604982880251,4.060431654676258,200.0
0.6275745433832451,4.064028776978417,200.0
0.6352480313886305,4.067625899280575,200.0
0.6430323532786955,4.071223021582734,200.0
0.6506939406307249,4.074820143884891,200.0
0.6582398466955885,4.07841726618705,200.0
0.6656659760867574,4.082014388489208,200.0
0.6727912280045851,4.085611510791367,200.0
0.6797593081417185,4.0892086330935244,200.0
0.6864929150378358,4.092805755395683,200.0
0.6929487587194997,4.096402877697841,200.0
0.7020825982204306,4.1,200.0
0.001,3.6,300.0
0.001,3.6035971223021583,300.0
0.001,3.6071942446043166,300.0
0.001,3.610791366906475,300.0
0.001,3.614388489208633,300.0
0.001,3.6179856115107913,300.0
0.001,3.6215827338129496,300.0
0.001,3.625179856115108,300.0
0.001,3.628776978417266,300.0
0.001,3.6323741007194243,300.0
0.001,3.6359712230215826,300.0
0.001,3.639568345323741,300.0
0.001,3.6431654676258995,300.0
0.001,3.646762589928058,300.0
0.001,3.650359712230216,300.0
0.001,3.6539568345323743,300.0
0.001,3.6575539568345325,300.0
0.0011701643836961053,3.661151079136691,300.0
0.0013551205146841146,3.664748201438849,300.0
0.0015503585536634694,3.6683453237410073,300.0
0.0017600905180747625,3.6719424460431656,300.0
0.001986334518532109,3.675539568345324,300.0
0.002225178751592374,3.679136690647482,300.0
0.002479581975620133,3.6827338129496403,300.0
0.0027643105874914295,3.6863309352517986,300.0
0.003055614442899184,3.689928057553957,300.0
0.0033637543656808975,3.693525179856115,300.0
0.0036978082828036346,3.6971223021582733,300.0
0.00404572723723765,3.7007194244604316,300.0
0.00441734249646855,3.70431654676259,300.0
0.004811529912583795,3.707913669064748,300.0
0.005223144336067164,3.7115107913669063,300.0
0.00564379674364697,3.7151079136690646,300.0
0.006102002818814969,3.718705035971223,300.0
0.00658026277490104,3.722302158273381,300.0
0.007078814960650673,3.7258992805755398,300.0
0.007606491484465796,3.729496402877698,300.0
0.008151361928241022,3.7330935251798563,300.0
0.008728885634967322,3.7366906474820145,300.0
0.009329238557965002,3.7402877697841728,300.0
0.00995112340714726,3.743884892086331,300.0
0.010615259591888457,3.7474820143884893,300.0
0.0113131305110417,3.7510791366906475,300.0
0.012017422377912203,3.7546762589928058,300.0
0.012771455331844537,3.758273381294964,300.0
0.013532895169308671,3.7618705035971223,300.0
0.014336554405577486,3.7654676258992805,300.0
0.015186268591908966,3.7690647482014388,300.0
0.016065958511229616,3.772661870503597,300.0
0.016986798276583524,3.7762589928057553,300.0
0.01790365179116781,3.7798561151079135,300.0
0.018903754858571487,3.783453237410072,300.0
0.019922477604107217,3.78705035971223,300.0
0.02100472710138805,3.7906474820143883,300.0
0.022110829700658658,3.7942446043165465,300.0
0.02324095761226363,3.797841726618705,300.0
0.024450779806219076,3.801438848920863,300.0
0.025668516072526595,3.8050359712230213,300.0
0.026945320205388663,3.80863309352518,300.0
0.028275051720031058,3.8122302158273382,300.0
0.029689377466444757,3.8158273381294965,300.0
0.031114608071190552,3.8194244604316547,300.0
0.03260828493951407,3.823021582733813,300.0
0.034113000515321214,3.8266187050359712,300.0
0.03573740618348752,3.8302158273381295,300.0
0.03742952378584857,3.8338129496402877,300.0
0.039176300608605996,3.837410071942446,300.0
0.04096142044457858,3.8410071942446042,300.0
0.0428509481733291,3.8446043165467625,300.0
0.04482745999497069,3.8482014388489207,300.0
0.04689015344151421,3.851798561151079,300.0
0.04907963385931211,3.8553956834532372,300.0
0.051443658208916804,3.8589928057553955,300.0
0.05386099565485376,3.8625899280575537,300.0
0.056556501719606266,3.866187050359712,300.0
0.059596461140716026,3.8697841726618702,300.0
0.06335350910910997,3.8733812949640285,300.0
0.06821223197745957,3.8769784172661867,300.0
0.0744419509134643,3.880575539568345,300.0
0.08151609947693784,3.8841726618705033,300.0
0.08870539281116545,3.8877697841726615,300.0
0.09574191832104367,3.89136690647482,300.0
0.10244191739633557,3.894964028776978,300.0
0.10893979662376829,3.8985611510791367,300.0
0.11482726492307592,3.902158273381295,300.0
0.12056089502559075,3.905755395683453,300.0
0.12613608835537996,3.9093525179856115,300.0
0.131387916142479,3.9129496402877697,300.0
0.1366709680386254,3.916546762589928,300.0
0.1416412347490591,3.920143884892086,300.0
0.146591069978072,3.9237410071942445,300.0
0.1517437491492966,3.9273381294964027,300.0
0.15671792376320628,3.930935251798561,300.0
0.16193023098164738,3.934532374100719,300.0
0.16731657778233835,3.9381294964028775,300.0
0.17308950269783785,3.9417266187050357,300.0
0.17934391336780728,3.945323741007194,300.0
0.186307974858454,3.948920863309352,300.0
0.19427328768838978,3.9525179856115105,300.0
0.20346815779724303,3.9561151079136687,300.0
0.2152828038086063,3.959712230215827,300.0
0.2327261218871058,3.963309352517985,300.0
0.2593680447302793,3.9669064748201435,300.0
0.3035760592002992,3.9705035971223017,300.0
0.3399578934212837,3.9741007194244604,300.0
0.3657967187107874,3.977697841726618,300.0
0.3858921809793516,3.981294964028777,300.0
0.4031246976801628,3.984892086330935,300.0
0.41909049690165584,3.9884892086330934,300.0
0.43338149495039435,3.9920863309352517,300.0
0.4468382121171566,3.99568345323741,300.0
0.4597041617109561,3.999280575539568,300.0
0.4716974935939234,4.002877697841726,300.0
0.48315545405097843,4.006474820143884,300.0
0.49389982024417856,4.010071942446043,300.0
0.5043381894422327,4.013669064748202,300.0
0.5140389252633213,4.017266187050359,300.0
0.5236301470285399,4.020863309352517,300.0
0.5330982612058383,4.024460431654676,300.0
0.5425326579641566,4.028057553956835,300.0
0.5515633975665244,4.031654676258992,300.0
0.5606810606021613,4.035251798561151,300.0
0.5694619710981378,4.038848920863309,300.0
0.5782863967462123,4.042446043165468,300.0
0.5868785826771536,4.046043165467625,300.0
0.5949790099548802,4.049640287769784,300.0
0.602547291523839,4.053237410071942,300.0
0.6099358516113376,4.056834532374101,300.0
0.6171476658894308,4.060431654676258,300.0
0.6248753957916947,4.064028776978417,300.0
0.6326461336582927,4.067625899280575,300.0
0.640379761198031,4.071223021582734,300.0
0.648041420543791,4.074820143884891,300.0
0.6555730282656288,4.07841726618705,300.0
0.6631153165388468,4.082014388489208,300.0
0.670189072985183,4.085611510791367,300.0
0.6772943459059176,4.0892086330935244,300.0
0.6839172005010495,4.092805755395683,300.0
0.6903350325016009,4.096402877697841,300.0
0.6995002407045188,4.1,300.0
0.001,3.6,400.0
0.001,3.6035971223021583,400.0
0.001,3.6071942446043166,400.0
0.001,3.610791366906475,400.0
0.001,3.614388489208633,400.0
0.001,3.6179856115107913,400.0
0.001,3.6215827338129496,400.0
0.001,3.625179856115108,400.0
0.001,3.628776978417266,400.0
0.001,3.6323741007194243,400.0
0.001,3.6359712230215826,400.0
0.001,3.639568345323741,400.0
0.001,3.6431654676258995,400.0
0.001,3.646762589928058,400.0
0.001,3.650359712230216,400.0
0.001,3.6539568345323743,400.0
0.001,3.6575539568345325,400.0
0.0011573953672489904,3.661151079136691,400.0
0.0013375338392784715,3.664748201438849,400.0
0.001527555388570624,3.6683453237410073,400.0
0.0017289225022098784,3.6719424460431656,400.0
0.001945447707896322,3.675539568345324,400.0
0.0021792007135119284,3.679136690647482,400.0
0.0024293315689376447,3.6827338129496403,400.0
0.0026885814538361516,3.6863309352517986,400.0
0.002973931088332331,3.689928057553957,400.0
0.003273225128906158,3.693525179856115,400.0
0.003593404166140584,3.6971223021582733,400.0
0.003932421793201301,3.7007194244604316,400.0
0.0042930347215757005,3.70431654676259,400.0
0.004665897038121916,3.707913669064748,400.0
0.005061672356346332,3.7115107913669063,400.0
0.005474025562664718,3.7151079136690646,400.0
0.0059155571180753265,3.718705035971223,400.0
0.006387009546018037,3.722302158273381,400.0
0.006873484943332563,3.7258992805755398,400.0
0.007374017849548614,3.729496402877698,400.0
0.007904016840301146,3.7330935251798563,400.0
0.00846035219549928,3.7366906474820145,400.0
0.00905361143414984,3.7402877697841728,400.0
0.009654739004345572,3.743884892086331,400.0
0.010293319893218248,3.7474820143884893,400.0
0.010960941242514287,3.7510791366906475,400.0
0.011658979215760281,3.7546762589928058,400.0
0.01239848842707853,3.758273381294964,400.0
0.013146206031202538,3.7618705035971223,400.0
0.013945846905619343,3.7654676258992805,400.0
0.014760247179846734,3.7690647482014388,400.0
0.01560502141392944,3.772661870503597,400.0
0.01650332137070807,3.7762589928057553,400.0
0.017445405350758406,3.7798561151079135,400.0
0.018388713628982964,3.783453237410072,400.0
0.01939071644034275,3.78705035971223,400.0
0.02046065848722469,3.7906474820143883,400.0
0.021529460438392583,3.7942446043165465,400.0
0.02266950998327196,3.797841726618705,400.0
0.02383709408560885,3.801438848920863,400.0
0.025061378357632294,3.8050359712230213,400.0
0.026333231574928007,3.80863309352518,400.0
0.027622518064573998,3.8122302158273382,400.0
0.028965048968237327,3.8158273381294965,400.0
0.0304220448874991,3.8194244604316547,400.0
0.03185939894603795,3.823021582733813,400.0
0.03338714412720987,3.8266187050359712,400.0
0.03497972406744765,3.8302158273381295,400.0
0.03665312744091571,3.8338129496402877,400.0
0.038363316834057096,3.837410071942446,400.0
0.04015454537305667,3.8410071942446042,400.0
0.042056588293842935,3.8446043165467625,400.0
0.044017957290157186,3.8482014388489207,400.0
0.04606689058640507,3.851798561151079,400.0
0.0482075836763115,3.8553956834532372,400.0
0.050539654944740185,3.8589928057553955,400.0
0.05294119622589743,3.8625899280575537,400.0
0.05563698650696906,3.866187050359712,400.0
0.05853984288690615,3.8697841726618702,400.0
0.06206617328957178,3.8733812949640285,400.0
0.06648451071489532,3.8769784172661867,400.0
0.07224079845783354,3.880575539568345,400.0
0.07911260484512427,3.8841726618705033,400.0
0.08618059393119992,3.8877697841726615,400.0
0.09306192302019486,3.89136690647482,400.0
0.09977017324641996,3.894964028776978,400.0
0.10615463050623675,3.8985611510791367,400.0
0.11216447661026123,3.902158273381295,400.0
0.11786718764538794,3.905755395683453,400.0
0.12336924514028229,3.9093525179856115,400.0
0.1287631408345515,3.9129496402877697,400.0
0.13391790682734894,3.916546762589928,400.0
0.13885600963783787,3.920143884892086,400.0
0.14388057139246055,3.9237410071942445,400.0
0.14883728694352927,3.9273381294964027,400.0
0.1538984041226097,3.930935251798561,400.0
0.1590721872874529,3.934532374100719,400.0
0.16449428703754085,3.9381294964028775,400.0
0.17035452179067034,3.9417266187050357,400.0
0.17658598548401327,3.945323741007194,400.0
0.1838044263097267,3.948920863309352,400.0
0.19159235508259673,3.9525179856115105,400.0
0.20104529451544972,3.9561151079136687,400.0
0.21331818076837786,3.959712230215827,400.0
0.23088675205541184,3.963309352517985,400.0
0.2570037882720974,3.9669064748201435,400.0
0.29941884921260514,3.9705035971223017,400.0
0.33583095117500095,3.9741007194244604,400.0
0.36125395801902827,3.977697841726618,400.0
0.38133992061704736,3.981294964028777,400.0
0.3990274437236621,3.984892086330935,400.0
0.4145538824467945,3.9884892086330934,400.0
0.4289065939024439,3.9920863309352517,400.0
